query	target 	#match	Len	#mismatch	#gapOpen	qstart	qend	tstart	tend	eval	score
4r0e_polio_rdrp	AFH89833.1.1.3_10263	0.218	307	211	0	153	436	2	307	2.15E-33	189.6
4r0e_polio_rdrp	QBL75886.1.1_10297	0.183	361	228	0	108	403	1	361	2.35E-33	189.5
4r0e_polio_rdrp	AAN61470.1.1.2_10296	0.201	343	217	0	149	436	3	342	2.88E-33	189.0
4r0e_polio_rdrp	ADR72923.1.1.3_10289	0.215	311	215	0	152	437	3	311	2.97E-33	188.8
4r0e_polio_rdrp	AAF60952.1_11454	0.123	527	354	0	18	457	64	527	3.61E-33	188.6
4r0e_polio_rdrp	ACR54279.1_11471	0.093	472	262	0	109	424	87	424	2.96E-32	183.9
4r0e_polio_rdrp	ANQ44728.1.1.3_11113	0.200	320	222	0	146	437	14	320	3.98E-32	183.2
4r0e_polio_rdrp	CAB95003.1_11459	0.113	523	336	0	21	438	50	489	4.46E-32	183.0
4r0e_polio_rdrp	AAK72220.1.1.3_10292	0.191	309	222	0	153	437	2	309	4.42E-32	182.8
4r0e_polio_rdrp	AAA47285.1.1.3_10261	0.203	311	218	0	153	437	2	311	9.64E-32	181.1
4r0e_polio_rdrp	ACN88707.1_11465	0.121	522	354	0	20	459	52	518	1.73E-31	180.0
4r0e_polio_rdrp	ACL15189.1.5_10386	0.294	293	182	0	15	285	10	293	1.94E-31	179.8
4r0e_polio_rdrp	APG77984.1.1.3_10983	0.223	283	193	0	34	289	1	283	2.99E-31	178.7
4r0e_polio_rdrp	ACL15187.1.11_10385	0.291	289	180	0	15	281	10	289	1.46E-30	175.3
4r0e_polio_rdrp	ACI62174.1_11470	0.102	511	270	0	107	438	133	479	1.50E-30	175.2
4r0e_polio_rdrp	AAO32082.1_11456	0.106	518	306	0	21	406	53	450	1.50E-30	175.2
4r0e_polio_rdrp	ACF75864.1_11464	0.074	816	357	0	20	459	341	807	3.86E-30	173.4
4r0e_polio_rdrp	ACN88711.1_11458	0.112	546	355	0	21	459	73	538	3.56E-30	173.3
4r0e_polio_rdrp	BAD98236.1_10121	0.084	534	249	0	91	405	123	430	3.57E-29	168.3
4r0e_polio_rdrp	QFU19805.1.1.6_10242	0.110	444	310	0	62	443	4	421	4.20E-29	168.1
4r0e_polio_rdrp	QFU19812.1.1.1_10242	0.110	444	310	0	62	443	4	421	4.20E-29	168.1
4r0e_polio_rdrp	APG78172.1_10119	0.144	492	300	0	24	439	32	440	5.17E-29	167.4
4r0e_polio_rdrp	BAA92848.1_11453	0.038	1512	360	0	20	457	1055	1512	1.52E-28	165.3
4r0e_polio_rdrp	AVM87340.1.1.7_10241	0.133	443	313	0	62	459	4	440	1.60E-28	165.1
4r0e_polio_rdrp	ADN95978.2.1.7_10238	0.112	445	312	0	70	460	11	438	2.69E-28	163.9
4r0e_polio_rdrp	QFU19715.1.1.10_10253	0.126	444	293	0	70	440	11	418	3.77E-28	163.2
4r0e_polio_rdrp	QFU19721.1.1.1_10253	0.126	444	293	0	70	440	11	418	3.77E-28	163.2
4r0e_polio_rdrp	QRC47047.1.1.3_10244	0.126	446	305	0	62	443	3	423	9.69E-28	161.1
4r0e_polio_rdrp	QRC47049.1.1.1_10244	0.126	446	305	0	62	443	3	423	9.69E-28	161.1
4r0e_polio_rdrp	AGB05580.1.1.4_10258	0.103	438	304	0	71	443	12	415	2.20E-27	159.2
4r0e_polio_rdrp	ACX85471.1_11472	0.034	1395	297	0	109	459	1004	1387	2.50E-27	159.0
4r0e_polio_rdrp	ACR54273.1_11468	0.137	328	247	0	159	459	1	321	2.85E-27	158.3
4r0e_polio_rdrp	AKN50624.1_10120	0.107	532	280	0	72	439	113	479	3.61E-27	158.0
4r0e_polio_rdrp	AVM87321.1.1.3_10150	0.137	336	249	0	152	459	7	333	4.31E-27	157.8
4r0e_polio_rdrp	CAA81033.1_11455	0.038	1436	313	0	73	458	1030	1428	7.76E-27	156.5
4r0e_polio_rdrp	APG77353.1.1.7_10243	0.113	443	305	0	62	441	4	418	9.18E-27	156.1
4r0e_polio_rdrp	AJW66850.1.1.3_10240	0.108	437	308	0	62	439	3	415	1.10E-26	155.7
4r0e_polio_rdrp	AAG53583.1_10122	0.094	530	243	0	92	406	125	433	1.84E-26	154.4
4r0e_polio_rdrp	AHI07413.3_11467	0.036	1402	292	0	109	459	1023	1395	3.72E-26	153.1
4r0e_polio_rdrp	ACR23347.1_11473	0.039	1394	290	0	108	458	1002	1385	5.10E-26	152.3
4r0e_polio_rdrp	ATP66628.1.1.9_10144	0.130	323	232	0	167	458	17	320	2.08E-25	149.3
4r0e_polio_rdrp	AFS63897.1.1.7_7238	0.109	579	343	0	17	439	34	473	2.46E-25	148.6
4r0e_polio_rdrp	AIP91220.1.1.7_10137	0.127	323	235	0	164	459	14	320	2.93E-25	148.6
4r0e_polio_rdrp	ASO76148.1.1.5_10247	0.107	447	320	0	62	451	4	434	3.61E-25	148.0
4r0e_polio_rdrp	ASO76150.1.1.1_10247	0.107	447	320	0	62	451	4	434	3.61E-25	148.0
4r0e_polio_rdrp	AFQ98017.1.1.4_10307	0.203	237	168	0	147	382	9	236	6.34E-25	146.3
4r0e_polio_rdrp	AKS24977.1.1.4_7253	0.085	579	364	0	16	440	28	470	1.14E-24	145.3
4r0e_polio_rdrp	ABW87819.1.1.17_10205	0.055	923	273	0	109	441	486	880	1.53E-24	145.1
4r0e_polio_rdrp	AHB63480.1.1.17_10206	0.053	923	274	0	109	441	486	880	1.69E-24	144.9
4r0e_polio_rdrp	AAQ64627.1.1.4_10310	0.213	239	166	0	147	382	9	238	1.30E-24	144.7
4r0e_polio_rdrp	AOZ57153.1.1.1_10250	0.116	447	305	0	63	442	4	423	1.59E-24	144.7
4r0e_polio_rdrp	ACV88132.1_10272	0.190	232	144	0	268	459	3	209	2.94E-24	143.1
4r0e_polio_rdrp	AAL06289.1.1.5_10315	0.218	239	164	0	148	382	10	238	3.17E-24	142.7
4r0e_polio_rdrp	AGK41010.1.1.7_7215	0.099	476	265	0	71	406	56	379	5.84E-24	141.5
4r0e_polio_rdrp	ABI97394.1.1.5_10237	0.117	444	307	0	70	451	11	431	7.43E-24	141.2
4r0e_polio_rdrp	ACQ83621.1.1.7_7255	0.097	579	347	0	17	440	34	474	1.44E-23	139.6
4r0e_polio_rdrp	QZA87341.1.1.7_7245	0.105	579	346	0	17	440	34	474	2.15E-23	138.7
4r0e_polio_rdrp	AGJ71780.1.1.6_7228	0.097	476	240	0	71	379	56	351	2.92E-23	138.0
4r0e_polio_rdrp	AKI29941.1.1.7_10135	0.151	324	228	0	166	459	16	321	1.18E-22	135.2
4r0e_polio_rdrp	QDJ94981.1.1.7_7246	0.107	579	343	0	20	440	37	474	1.08E-22	135.1
4r0e_polio_rdrp	ASD34121.1.1.4_7243	0.105	581	305	0	23	406	40	436	1.28E-22	134.8
4r0e_polio_rdrp	AXP11707.1.1.6_10249	0.107	447	279	0	112	450	42	433	1.90E-22	134.1
4r0e_polio_rdrp	APG76085.1.1.1_10011	0.142	274	177	0	151	374	4	274	2.46E-22	133.5
4r0e_polio_rdrp	AJO67755.1.1.6_10239	0.115	443	286	0	107	460	38	441	2.55E-22	133.3
4r0e_polio_rdrp	AJO67756.1.1.1_10239	0.115	443	286	0	107	460	38	441	2.55E-22	133.3
4r0e_polio_rdrp	AAS17963.1.1.4_10256	0.112	438	297	0	72	441	13	413	3.28E-22	132.8
4r0e_polio_rdrp	AAG53584.1_10123	0.085	517	233	0	91	406	134	425	3.25E-22	132.7
4r0e_polio_rdrp	APG76084.1.1.1_10012	0.131	282	178	0	152	374	3	282	3.59E-22	132.7
4r0e_polio_rdrp	ASA49502.1.1.6_10125	0.144	320	233	0	156	459	11	317	1.37E-21	129.8
4r0e_polio_rdrp	AVM87315.1.1.3_10151	0.131	337	229	0	153	442	8	319	1.42E-21	129.7
4r0e_polio_rdrp	ADY76975.1_10551	0.555	182	34	0	12	146	47	181	1.34E-21	129.5
4r0e_polio_rdrp	CAA61161.1.1.7_7254	0.093	579	284	0	91	440	107	474	1.36E-21	129.5
4r0e_polio_rdrp	AYV99177.1.1.4_7252	0.073	574	297	0	89	439	99	464	1.41E-21	129.4
4r0e_polio_rdrp	AJG06168.1.1.8_10127	0.133	323	231	0	152	448	7	311	1.88E-21	129.1
4r0e_polio_rdrp	AJI43737.1.1.6_10133	0.115	323	228	0	166	449	15	310	2.49E-21	128.5
4r0e_polio_rdrp	AAF02523.2.1.8_7242	0.107	579	339	0	18	440	35	474	2.11E-21	128.5
4r0e_polio_rdrp	APT40619.1.1.9_10141	0.124	323	229	0	167	451	17	315	2.44E-21	128.5
4r0e_polio_rdrp	ACM79934.1.1.7_7241	0.088	579	286	0	90	438	106	472	4.48E-21	126.8
4r0e_polio_rdrp	ATP66636.1.1.8_10142	0.142	323	226	0	156	448	11	310	5.50E-21	126.7
4r0e_polio_rdrp	AAA82981.1.1.8_7256	0.081	579	286	0	90	439	106	473	4.75E-21	126.7
4r0e_polio_rdrp	AAC16444.1.1.6_7247	0.098	579	319	0	17	406	34	435	4.91E-21	126.7
4r0e_polio_rdrp	ALI16778.1.1.8_10140	0.133	323	220	0	170	448	20	310	7.89E-21	125.9
4r0e_polio_rdrp	AMB20710.1.1.6_10136	0.152	322	232	0	155	459	9	319	8.42E-21	125.7
4r0e_polio_rdrp	AIU36197.1.1.5_7251	0.103	581	349	0	17	440	34	476	7.53E-21	125.7
4r0e_polio_rdrp	AVM87346.1.1.6_10245	0.121	448	305	0	62	443	4	425	1.43E-20	124.5
4r0e_polio_rdrp	QSR83622.1.1.3_10255	0.101	434	269	0	110	438	41	407	1.38E-20	124.5
4r0e_polio_rdrp	AAA42854.1.1.10_7240	0.092	579	352	0	17	441	34	475	1.36E-20	124.3
4r0e_polio_rdrp	AAD31543.1.1.8_7227	0.088	475	267	0	72	405	57	377	1.71E-20	123.8
4r0e_polio_rdrp	CAC42775.2.1.7_10126	0.135	327	240	0	156	458	11	323	2.45E-20	123.4
4r0e_polio_rdrp	ATP66644.1.1.8_10146	0.142	323	230	0	156	453	11	315	2.91E-20	123.0
4r0e_polio_rdrp	AAC55951.1.1.7_7219	0.095	475	264	0	72	405	57	377	2.53E-20	123.0
4r0e_polio_rdrp	ABO21120.2.1.4_7237	0.102	581	314	0	17	406	34	436	2.95E-20	122.7
4r0e_polio_rdrp	APG77322.1.1.2_10230	0.113	345	224	0	153	427	2	320	3.99E-20	122.4
4r0e_polio_rdrp	QFQ60722.1.1.5_7244	0.084	581	324	0	17	406	34	436	4.03E-20	122.0
4r0e_polio_rdrp	ATP66855.1.1.5_7250	0.071	579	296	0	91	440	107	474	4.33E-20	121.8
4r0e_polio_rdrp	QRC47039.1.1.3_10254	0.105	446	302	0	72	442	12	422	5.15E-20	121.6
4r0e_polio_rdrp	QRC47041.1.1.1_10254	0.105	446	302	0	72	442	12	422	5.15E-20	121.6
4r0e_polio_rdrp	AAX12371.2.1.5_7236	0.083	580	290	0	90	440	106	475	4.99E-20	121.5
4r0e_polio_rdrp	AGI04301.1.1.6_7214	0.116	476	228	0	71	381	56	351	8.88E-20	120.1
4r0e_polio_rdrp	APG77345.1.1.3_10251	0.119	447	305	0	62	441	4	422	1.37E-19	119.5
4r0e_polio_rdrp	BAA22479.1.1.7_7226	0.093	475	267	0	71	406	56	378	1.34E-19	119.3
4r0e_polio_rdrp	AEU12347.3.1.2_10147	0.117	315	235	0	168	458	12	312	1.83E-19	119.1
4r0e_polio_rdrp	ATP66856.1.1.5_7249	0.079	581	258	0	90	405	106	436	1.54E-19	119.0
4r0e_polio_rdrp	AAX68554.1.1.7_7225	0.095	475	266	0	71	406	56	378	1.53E-19	119.0
4r0e_polio_rdrp	AAA42860.1.1.8_7239	0.081	579	287	0	91	440	107	474	2.15E-19	118.2
4r0e_polio_rdrp	BAA36518.1.1.7_7224	0.095	475	264	0	72	405	57	377	3.46E-19	117.2
4r0e_polio_rdrp	QFU19753.1.1.7_10252	0.111	442	299	0	72	441	13	417	5.69E-19	116.3
4r0e_polio_rdrp	QFU19760.1.1.1_10252	0.111	442	299	0	72	441	13	417	5.69E-19	116.3
4r0e_polio_rdrp	QIE06436.1.1.7_7248	0.078	580	260	0	90	406	106	437	1.82E-18	113.5
4r0e_polio_rdrp	ABG02430.2.1.2_10220	0.106	424	254	0	115	424	1	382	2.24E-18	113.4
4r0e_polio_rdrp	AGK41006.1.1.7_7233	0.090	476	265	0	72	405	57	378	2.88E-18	112.5
4r0e_polio_rdrp	AGL73189.1.1.1_10217	0.108	424	270	0	115	440	1	409	9.32E-18	110.2
4r0e_polio_rdrp	AVM87331.1.1.2_10149	0.120	250	172	0	165	380	9	236	1.02E-17	110.1
4r0e_polio_rdrp	BAA09890.1.1.14_7119	0.081	518	271	0	71	406	48	387	1.37E-17	109.0
4r0e_polio_rdrp	BAA00792.1.1.13_7116	0.079	518	274	0	71	406	48	387	3.86E-17	106.7
4r0e_polio_rdrp	ATV90887.1.1.1_10223	0.129	419	261	0	115	440	1	400	5.62E-17	106.2
4r0e_polio_rdrp	ATV90892.1.1.2_10223	0.129	419	261	0	115	440	1	400	5.62E-17	106.2
4r0e_polio_rdrp	BAA09891.1.1.14_7123	0.073	518	277	0	71	406	48	387	6.19E-17	105.7
4r0e_polio_rdrp	AIJ50565.1.1.9_10246	0.107	447	303	0	71	442	12	423	9.62E-17	105.0
4r0e_polio_rdrp	BAA04609.1.1.14_7118	0.085	518	270	0	71	405	48	386	8.55E-17	104.9
4r0e_polio_rdrp	ADF97233.1.1.13_7120	0.083	518	271	0	71	406	48	387	1.04E-16	104.5
4r0e_polio_rdrp	AAB66324.1.1.16_7113	0.075	518	276	0	71	406	48	387	1.11E-16	104.3
4r0e_polio_rdrp	CAA72801.1.1.13_7122	0.079	518	275	0	70	406	47	387	1.46E-16	103.7
4r0e_polio_rdrp	AGE00056.1.1.2_10215	0.125	424	263	0	115	440	1	409	2.17E-16	103.2
4r0e_polio_rdrp	BAA04609.1.9_7118	0.074	591	270	0	71	405	61	399	2.20E-16	103.0
4r0e_polio_rdrp	AAO42519.1.1.8_7222	0.091	494	247	0	91	405	77	380	2.86E-16	102.3
4r0e_polio_rdrp	AGC52836.1.1.5_7133	0.073	518	276	0	71	405	48	386	2.87E-16	102.2
4r0e_polio_rdrp	BAA14233.1.1.13_7115	0.079	518	273	0	72	406	49	387	3.19E-16	102.0
4r0e_polio_rdrp	AAA96965.1.1.8_7221	0.093	475	250	0	90	406	73	378	4.13E-16	101.4
4r0e_polio_rdrp	AJF44501.1.1.8_7111	0.082	514	272	0	71	406	48	385	4.19E-16	101.4
4r0e_polio_rdrp	AGK41004.1.1.9_7125	0.083	515	270	0	72	406	49	386	4.37E-16	101.3
4r0e_polio_rdrp	AGE00062.1.1.3_10219	0.115	425	249	0	115	424	1	383	5.28E-16	101.3
4r0e_polio_rdrp	BAA22476.1.1.7_7220	0.095	475	248	0	91	406	74	378	4.75E-16	101.1
4r0e_polio_rdrp	BAA01761.1.1.13_7117	0.079	518	274	0	71	406	48	387	7.89E-16	100.0
4r0e_polio_rdrp	AGE00064.1.1.3_10214	0.118	425	264	0	115	438	1	404	1.00E-15	99.8
4r0e_polio_rdrp	AAA96964.1.1.8_7218	0.089	494	248	0	91	405	77	380	9.77E-16	99.5
4r0e_polio_rdrp	APG77307.1.1.4_10232	0.130	346	210	0	153	422	2	313	1.31E-15	99.4
4r0e_polio_rdrp	ADK12629.1.1.5_7231	0.091	481	248	0	91	404	75	382	1.13E-15	99.2
4r0e_polio_rdrp	ADK12630.1.1.5_7232	0.091	481	248	0	91	404	75	382	1.13E-15	99.2
4r0e_polio_rdrp	QNM37795.1.1.1_10226	0.125	393	248	0	115	424	1	373	2.06E-15	98.1
4r0e_polio_rdrp	ABN05226.1.1.13_7124	0.081	517	272	0	71	406	47	386	1.93E-15	98.0
4r0e_polio_rdrp	AAA45676.1.1.15_7114	0.073	518	277	0	71	406	48	387	2.04E-15	97.9
4r0e_polio_rdrp	ACF75853.2_11462	0.139	274	173	0	242	458	1	242	2.26E-15	97.7
4r0e_polio_rdrp	AGH70217.1.1.5_7217	0.088	479	267	0	73	405	58	381	3.08E-15	97.0
4r0e_polio_rdrp	AHV78362.1.1.2_10213	0.113	424	253	0	115	425	1	383	3.91E-15	96.8
4r0e_polio_rdrp	BAN58308.1.1.1_10218	0.113	424	269	0	115	441	1	410	3.94E-15	96.8
4r0e_polio_rdrp	AGK41018.1.1.5_7234	0.089	483	252	0	90	405	74	385	4.88E-15	96.0
4r0e_polio_rdrp	QNM37791.1.1.1_10224	0.128	405	262	0	115	439	1	388	5.98E-15	95.7
4r0e_polio_rdrp	AGQ22075.1.1.6_7110	0.088	513	270	0	71	406	46	385	8.18E-15	94.8
4r0e_polio_rdrp	ACF75852.2_11460	0.140	250	144	0	241	425	1	203	9.44E-15	94.6
4r0e_polio_rdrp	AUG33463.1.1.1_10221	0.111	424	254	0	115	425	1	383	1.26E-14	94.2
4r0e_polio_rdrp	QPD01782.1.1.1_10225	0.115	399	253	0	115	424	1	376	1.78E-14	93.5
4r0e_polio_rdrp	ACR54271.1_11457	0.109	275	154	0	266	458	34	245	2.09E-14	92.8
4r0e_polio_rdrp	AAC55983.1.1.9_7229	0.093	472	264	0	71	405	56	374	2.52E-14	92.4
4r0e_polio_rdrp	ALE27082.1.1.5_7216	0.084	475	266	0	72	404	56	376	2.50E-14	92.4
4r0e_polio_rdrp	AFR79255.1.1.22_10160	0.056	924	252	0	110	424	488	861	4.38E-14	91.7
4r0e_polio_rdrp	ANO81671.1.1.7_7235	0.098	479	246	0	91	405	75	381	3.34E-14	91.7
4r0e_polio_rdrp	AGK41007.1.1.7_7134	0.079	509	257	0	91	405	54	377	3.51E-14	91.6
4r0e_polio_rdrp	AAQ90061.1_7270	0.042	982	232	0	151	440	508	792	4.18E-14	91.5
4r0e_polio_rdrp	AQV09561.1.1.5_7132	0.090	512	264	0	71	406	48	383	5.63E-14	90.6
4r0e_polio_rdrp	AIU36220.1.1.5_7131	0.090	512	263	0	71	405	48	382	6.05E-14	90.4
4r0e_polio_rdrp	AGK41008.1.1.8_7128	0.085	516	268	0	71	404	47	383	1.28E-13	88.7
4r0e_polio_rdrp	AIA62264.1.1.22_10168	0.056	924	266	0	111	439	489	879	1.73E-13	88.7
4r0e_polio_rdrp	ABR23192.1_7267	0.043	981	230	0	151	439	508	791	1.86E-13	88.2
4r0e_polio_rdrp	AAU85148.1_7271	0.042	982	231	0	151	439	508	791	2.01E-13	88.0
4r0e_polio_rdrp	AAK21877.1_7272	0.042	982	232	0	151	440	508	792	2.34E-13	87.7
4r0e_polio_rdrp	AOG30821.1.1.24_10191	0.057	929	265	0	111	437	494	882	3.40E-13	87.2
4r0e_polio_rdrp	AGH70217.1.9_7217	0.072	599	241	0	73	378	63	356	2.91E-13	87.1
4r0e_polio_rdrp	AGC52807.1.1.7_7112	0.103	514	261	0	70	405	43	385	3.04E-13	86.8
4r0e_polio_rdrp	QCX35159.1.1.22_10166	0.055	924	253	0	111	425	489	862	4.22E-13	86.7
4r0e_polio_rdrp	ACN58225.1_7273	0.042	982	231	0	151	439	508	791	4.07E-13	86.5
4r0e_polio_rdrp	BAB64329.1_7278	0.043	983	230	0	151	439	508	791	4.19E-13	86.4
4r0e_polio_rdrp	ANW72253.1.1.2_10222	0.111	422	269	0	115	440	1	407	4.94E-13	86.1
4r0e_polio_rdrp	QCB65096.1.1.19_10204	0.049	942	258	0	111	425	508	880	6.24E-13	85.9
4r0e_polio_rdrp	AWV67039.1.1.1_10190	0.064	823	263	0	110	437	387	777	5.84E-13	85.9
4r0e_polio_rdrp	ABN10910.1.1.25_10192	0.056	929	263	0	111	433	494	879	6.94E-13	85.7
4r0e_polio_rdrp	AEH26189.1_7283	0.071	622	220	0	151	440	250	522	5.57E-13	85.6
4r0e_polio_rdrp	AEH26193.1_7282	0.064	672	220	0	152	440	301	572	5.96E-13	85.5
4r0e_polio_rdrp	AAF71691.1_7265	0.041	973	231	0	152	440	490	774	6.63E-13	85.4
4r0e_polio_rdrp	ACX71271.1_7279	0.042	982	231	0	151	439	508	791	1.04E-12	84.4
4r0e_polio_rdrp	AFU92103.1.1.22_10157	0.053	924	256	0	111	425	489	862	1.60E-12	83.8
4r0e_polio_rdrp	ABQ57207.1.1.22_10174	0.058	924	279	0	72	424	459	861	1.73E-12	83.6
4r0e_polio_rdrp	ACF36168.1_7266	0.040	981	201	0	151	407	508	756	2.02E-12	82.9
4r0e_polio_rdrp	CAC17792.1_7268	0.044	981	228	0	152	439	509	791	2.05E-12	82.9
4r0e_polio_rdrp	AGN98103.1_10368	0.014	1954	73	0	15	116	1853	1954	1.91E-12	82.7
4r0e_polio_rdrp	ACJ12034.1.1.18_10198	0.054	928	255	0	111	424	496	866	2.96E-12	82.4
4r0e_polio_rdrp	APD51481.1.1.22_10176	0.057	924	257	0	111	431	489	871	2.92E-12	82.4
4r0e_polio_rdrp	ANW72259.2.1.2_10216	0.126	422	247	0	115	424	1	380	3.06E-12	82.1
4r0e_polio_rdrp	AKF17722.1.1.21_10209	0.047	944	288	0	72	424	480	881	3.84E-12	81.9
4r0e_polio_rdrp	AKF17722.1.1_10209	0.046	954	288	0	72	424	489	890	4.09E-12	81.8
4r0e_polio_rdrp	QHD43415.1.1.27_10195	0.054	928	264	0	112	433	494	877	4.01E-12	81.7
4r0e_polio_rdrp	AIA62245.1.1.21_10165	0.053	924	263	0	93	424	478	861	4.08E-12	81.7
4r0e_polio_rdrp	AAP41036.1.1.27_10193	0.056	927	284	0	72	424	462	864	4.28E-12	81.6
4r0e_polio_rdrp	ACA52163.1.1.22_10163	0.055	924	283	0	72	424	459	861	4.37E-12	81.6
4r0e_polio_rdrp	AIA62251.1.1.22_10158	0.053	923	256	0	111	424	488	860	4.61E-12	81.4
4r0e_polio_rdrp	CAA54399.1_7259	0.032	998	205	0	152	406	508	758	4.02E-12	81.4
4r0e_polio_rdrp	QSH72955.1.1.27_9614	0.053	928	268	0	109	433	491	877	4.81E-12	81.3
4r0e_polio_rdrp	ABS29339.1_7261	0.033	998	204	0	152	406	508	758	4.19E-12	81.3
4r0e_polio_rdrp	QLE11824.1.1.23_10153	0.052	924	287	0	72	425	459	862	5.57E-12	81.0
4r0e_polio_rdrp	ACA52170.1.1.22_10164	0.056	924	253	0	110	425	488	862	5.66E-12	81.0
4r0e_polio_rdrp	APO40578.1.1.25_10194	0.056	927	284	0	72	424	462	864	5.83E-12	80.9
4r0e_polio_rdrp	QGX41950.1.1.22_10156	0.052	924	255	0	111	424	489	861	6.07E-12	80.8
4r0e_polio_rdrp	AFD29225.1.1.18_10203	0.053	930	256	0	111	424	498	868	6.09E-12	80.8
4r0e_polio_rdrp	AGJ71779.1.1.7_7129	0.105	512	241	0	91	406	66	384	4.58E-12	80.8
4r0e_polio_rdrp	QGQ56578.1.1.3_10211	0.125	401	245	0	115	422	1	374	6.14E-12	80.5
4r0e_polio_rdrp	ACU32794.1_7262	0.034	998	203	0	152	406	508	758	7.25E-12	80.1
4r0e_polio_rdrp	CAA26238.1_7257	0.032	998	204	0	152	405	508	757	8.10E-12	79.8
4r0e_polio_rdrp	CAA73640.1.1.14_7121	0.095	518	269	0	71	406	48	387	7.36E-12	79.7
4r0e_polio_rdrp	AEQ39075.1_7260	0.033	998	204	0	152	406	508	758	8.64E-12	79.7
4r0e_polio_rdrp	QSH72955.1.11_9614	0.056	932	293	0	72	433	467	881	1.14E-11	79.4
4r0e_polio_rdrp	AAA70234.1.1.1_10207	0.055	891	269	0	112	438	458	845	1.21E-11	79.3
4r0e_polio_rdrp	ABY87293.1_7281	0.040	982	199	0	152	406	509	755	1.55E-11	78.4
4r0e_polio_rdrp	ABG47077.1.1.22_10173	0.053	924	267	0	111	436	489	876	1.88E-11	78.3
4r0e_polio_rdrp	AAF97860.1_7263	0.036	1043	200	0	151	406	515	765	1.93E-11	78.0
4r0e_polio_rdrp	AYH64861.2.1.22_10170	0.057	923	260	0	111	434	488	873	2.13E-11	78.0
4r0e_polio_rdrp	AGC52814.1.1.6_7126	0.093	514	255	0	71	405	48	383	2.72E-11	76.9
4r0e_polio_rdrp	CAB91143.1.1.22_10179	0.055	925	266	0	111	437	490	878	3.96E-11	76.7
4r0e_polio_rdrp	QGX41956.1.1.21_10167	0.052	924	257	0	110	424	488	861	4.33E-11	76.5
4r0e_polio_rdrp	AAK15751.1_7258	0.042	998	229	0	152	440	508	796	3.86E-11	76.4
4r0e_polio_rdrp	APG77323.1.1.2_10212	0.107	355	226	0	155	432	4	335	4.48E-11	76.0
4r0e_polio_rdrp	AAC54059.1.1.5_7130	0.091	514	246	0	91	405	66	384	6.66E-11	75.0
4r0e_polio_rdrp	AAG48591.1.1.22_10159	0.054	924	270	0	110	439	488	879	1.08E-10	74.5
4r0e_polio_rdrp	AKV63203.1.1.20_10208	0.052	931	274	0	111	441	497	892	1.44E-10	73.9
4r0e_polio_rdrp	AFD29233.1.1.19_10197	0.057	911	252	0	112	425	480	850	1.51E-10	73.7
4r0e_polio_rdrp	AAT98578.1.1.27_10182	0.054	925	254	0	111	424	490	862	1.65E-10	73.5
4r0e_polio_rdrp	AAB71133.1.1.11_7230	0.095	472	245	0	91	405	74	374	1.49E-10	73.1
4r0e_polio_rdrp	ADK12629.1.10_7231	0.075	576	226	0	91	381	80	359	1.83E-10	72.8
4r0e_polio_rdrp	ADK12630.1.10_7232	0.075	576	226	0	91	381	80	359	1.83E-10	72.8
4r0e_polio_rdrp	ADI80512.1.1.22_10162	0.061	924	273	0	72	423	459	860	2.69E-10	72.4
4r0e_polio_rdrp	AKH10573.1.1.6_7109	0.080	510	199	0	151	404	119	379	3.28E-10	71.3
4r0e_polio_rdrp	ATP66783.1.1.18_10177	0.057	919	254	0	109	423	481	855	6.09E-10	70.6
4r0e_polio_rdrp	AAT84351.1.1.25_10180	0.051	925	258	0	111	424	490	862	8.35E-10	69.9
4r0e_polio_rdrp	AFD29193.2.1.19_10200	0.054	928	253	0	111	424	496	866	9.42E-10	69.6
4r0e_polio_rdrp	QGX41944.1.1.22_10171	0.052	924	265	0	95	424	480	861	9.80E-10	69.5
4r0e_polio_rdrp	QCB65096.1.1_10204	0.041	1102	259	0	111	425	667	1039	1.01E-09	69.5
4r0e_polio_rdrp	ACJ12061.1.1.20_10201	0.056	928	255	0	109	425	494	867	1.16E-09	69.2
4r0e_polio_rdrp	AFD29243.1.1.19_10199	0.055	928	255	0	111	425	496	867	1.29E-09	69.0
4r0e_polio_rdrp	ATP66742.1.1.25_10184	0.051	925	259	0	111	424	490	862	1.29E-09	68.9
4r0e_polio_rdrp	AAS58176.2.1.22_10175	0.054	923	254	0	111	424	488	860	1.39E-09	68.8
4r0e_polio_rdrp	AJA91194.1.1.26_10181	0.051	925	258	0	111	424	490	862	1.57E-09	68.5
4r0e_polio_rdrp	ABN10874.1.1.26_10188	0.056	931	272	0	96	436	488	884	1.58E-09	68.4
4r0e_polio_rdrp	AZF86123.1.1.22_10169	0.055	924	282	0	72	424	459	861	1.73E-09	68.3
4r0e_polio_rdrp	ADG04363.1_7284	0.048	915	237	0	151	440	497	834	1.99E-09	67.9
4r0e_polio_rdrp	AIL94214.1.1.24_10185	0.054	928	259	0	111	432	493	876	2.14E-09	67.8
4r0e_polio_rdrp	AID16672.2.1.21_10161	0.059	921	258	0	111	433	486	870	2.17E-09	67.7
4r0e_polio_rdrp	AAT84351.1.11_10180	0.051	928	258	0	111	424	493	865	2.42E-09	67.6
4r0e_polio_rdrp	AFD29200.1.1.19_10202	0.056	928	252	0	111	424	496	866	2.66E-09	67.4
4r0e_polio_rdrp	ABN10838.1.1.24_10189	0.054	931	273	0	96	434	488	882	2.91E-09	67.1
