hallmark,cluster_id,structure_representative,cluster_member,protlen,plddt,ptm,ictv_sort,ictv_realm,ictv_family,ictv_species,genbank_name,foldseek
1_4r0e_polio_rdrp,1,CF-BAA24003.1.11_10589_relaxed,CF-AAM00274.1.1.10_10601_relaxed,453,96.1,0.94,10601,Riboviria,Picornaviridae,Enterovirus G,Conserved catalytic core domain of RNA-dependent RNA polymerase (RdRp) from the positive-sense single-stranded RNA [(+)ssRNA] viruses and closely related viruses; cl40470,cluster
1_4r0e_polio_rdrp,1,CF-BAA24003.1.11_10589_relaxed,CF-AKA64452.1.1.10_10623_relaxed,453,96.3,0.94,10623,Riboviria,Picornaviridae,Enterovirus I,Conserved catalytic core domain of RNA-dependent RNA polymerase (RdRp) from the positive-sense single-stranded RNA [(+)ssRNA] viruses and closely related viruses; cl40470,cluster
1_4r0e_polio_rdrp,1,CF-BAA24003.1.11_10589_relaxed,CF-ABU62848.1.1.9_10746_relaxed,451,95.4,0.93,10746,Riboviria,Picornaviridae,Rhinovirus C,Conserved catalytic core domain of RNA-dependent RNA polymerase (RdRp) from the positive-sense single-stranded RNA [(+)ssRNA] viruses and closely related viruses; cl40470,cluster
1_4r0e_polio_rdrp,1,CF-BAA24003.1.11_10589_relaxed,CF-ACZ67658.1.1.10_10757_relaxed,451,94.9,0.93,10757,Riboviria,Picornaviridae,Rhinovirus C,Conserved catalytic core domain of RNA-dependent RNA polymerase (RdRp) from the positive-sense single-stranded RNA [(+)ssRNA] viruses and closely related viruses; cl40470,cluster
1_4r0e_polio_rdrp,1,CF-BAA24003.1.11_10589_relaxed,CF-AEG42388.1.11_10739_relaxed,460,96.5,0.94,10739,Riboviria,Picornaviridae,Rhinovirus B,3D,cluster
1_4r0e_polio_rdrp,1,CF-BAA24003.1.11_10589_relaxed,CF-AMB19798.1.1.9_10797_relaxed,451,95.2,0.93,10797,Riboviria,Picornaviridae,Rhinovirus C,Conserved catalytic core domain of RNA-dependent RNA polymerase (RdRp) from the positive-sense single-stranded RNA [(+)ssRNA] viruses and closely related viruses; cl40470,cluster
1_4r0e_polio_rdrp,1,CF-BAA24003.1.11_10589_relaxed,CF-AJO54283.1.1.10_10764_relaxed,451,95.2,0.93,10764,Riboviria,Picornaviridae,Rhinovirus C,Conserved catalytic core domain of RNA-dependent RNA polymerase (RdRp) from the positive-sense single-stranded RNA [(+)ssRNA] viruses and closely related viruses; cl40470,cluster
1_4r0e_polio_rdrp,1,CF-BAA24003.1.11_10589_relaxed,CF-ABU62849.1.1.9_10747_relaxed,451,95.8,0.94,10747,Riboviria,Picornaviridae,Rhinovirus C,Conserved catalytic core domain of RNA-dependent RNA polymerase (RdRp) from the positive-sense single-stranded RNA [(+)ssRNA] viruses and closely related viruses; cl40470,cluster
1_4r0e_polio_rdrp,1,CF-BAA24003.1.11_10589_relaxed,CF-ABO76708.1.1.10_10745_relaxed,451,95.2,0.93,10745,Riboviria,Picornaviridae,Rhinovirus C,Conserved catalytic core domain of RNA-dependent RNA polymerase (RdRp) from the positive-sense single-stranded RNA [(+)ssRNA] viruses and closely related viruses; cl40470,cluster
1_4r0e_polio_rdrp,1,CF-BAA24003.1.11_10589_relaxed,CF-ACK37418.1.11_10731_relaxed,460,96.4,0.94,10731,Riboviria,Picornaviridae,Rhinovirus B,3D,cluster
1_4r0e_polio_rdrp,1,CF-BAA24003.1.11_10589_relaxed,CF-ACK37430.1.11_10737_relaxed,460,96.4,0.94,10737,Riboviria,Picornaviridae,Rhinovirus B,3D,cluster
1_4r0e_polio_rdrp,1,CF-BAA24003.1.11_10589_relaxed,CF-ABF51181.1.11_10721_relaxed,460,96.5,0.94,10721,Riboviria,Picornaviridae,Rhinovirus B,3D (polymerase),cluster
1_4r0e_polio_rdrp,1,CF-BAA24003.1.11_10589_relaxed,CF-AKA64452.1.11_10623_relaxed,461,96.7,0.94,10623,Riboviria,Picornaviridae,Enterovirus I,RNA-dependent RNA polymerase 3D,cluster
1_4r0e_polio_rdrp,1,CF-BAA24003.1.11_10589_relaxed,CF-ACV51798.1.1.10_10752_relaxed,451,95.0,0.93,10752,Riboviria,Picornaviridae,Rhinovirus C,Conserved catalytic core domain of RNA-dependent RNA polymerase (RdRp) from the positive-sense single-stranded RNA [(+)ssRNA] viruses and closely related viruses; cl40470,cluster
1_4r0e_polio_rdrp,1,CF-BAA24003.1.11_10589_relaxed,CF-ACK37420.1.11_10732_relaxed,460,96.4,0.94,10732,Riboviria,Picornaviridae,Rhinovirus B,3D,cluster
1_4r0e_polio_rdrp,1,CF-BAA24003.1.11_10589_relaxed,CF-ACK37420.1.1.10_10732_relaxed,452,95.6,0.94,10732,Riboviria,Picornaviridae,Rhinovirus B,Conserved catalytic core domain of RNA-dependent RNA polymerase (RdRp) from the positive-sense single-stranded RNA [(+)ssRNA] viruses and closely related viruses; cl40470,cluster
1_4r0e_polio_rdrp,1,CF-BAA24003.1.11_10589_relaxed,CF-ACK37393.1.11_10742_relaxed,460,96.3,0.94,10742,Riboviria,Picornaviridae,Rhinovirus B,3D,cluster
1_4r0e_polio_rdrp,1,CF-BAA24003.1.11_10589_relaxed,CF-ACK37417.1.11_10730_relaxed,460,96.4,0.94,10730,Riboviria,Picornaviridae,Rhinovirus B,3D,cluster
1_4r0e_polio_rdrp,1,CF-BAA24003.1.11_10589_relaxed,CF-ACK37417.1.1.10_10730_relaxed,451,95.7,0.94,10730,Riboviria,Picornaviridae,Rhinovirus B,Conserved catalytic core domain of RNA-dependent RNA polymerase (RdRp) from the positive-sense single-stranded RNA [(+)ssRNA] viruses and closely related viruses; cl40470,cluster
1_4r0e_polio_rdrp,1,CF-BAA24003.1.11_10589_relaxed,CF-ABF51180.1.11_10716_relaxed,460,96.3,0.94,10716,Riboviria,Picornaviridae,Rhinovirus B,3D (polymerase),cluster
1_4r0e_polio_rdrp,1,CF-BAA24003.1.11_10589_relaxed,CF-AEX93173.1.1.10_10604_relaxed,453,95.7,0.94,10604,Riboviria,Picornaviridae,Enterovirus G,Conserved catalytic core domain of RNA-dependent RNA polymerase (RdRp) from the positive-sense single-stranded RNA [(+)ssRNA] viruses and closely related viruses; cl40470,cluster
1_4r0e_polio_rdrp,1,CF-BAA24003.1.11_10589_relaxed,CF-AJF23050.1.12_10806_relaxed,459,95.5,0.94,10806,Riboviria,Picornaviridae,Rabovirus A,3D,cluster
1_4r0e_polio_rdrp,1,CF-BAA24003.1.11_10589_relaxed,CF-AIF74249.1.1.6_10465_relaxed,449,95.5,0.94,10465,Riboviria,Picornaviridae,Diresapivirus A,Conserved catalytic core domain of RNA-dependent RNA polymerase (RdRp) from the positive-sense single-stranded RNA [(+)ssRNA] viruses and closely related viruses; cl40470,cluster
1_4r0e_polio_rdrp,1,CF-BAA24003.1.11_10589_relaxed,CF-AIF74261.1.1.6_10466_relaxed,449,95.3,0.94,10466,Riboviria,Picornaviridae,Diresapivirus B,Conserved catalytic core domain of RNA-dependent RNA polymerase (RdRp) from the positive-sense single-stranded RNA [(+)ssRNA] viruses and closely related viruses; cl40470,cluster
1_4r0e_polio_rdrp,1,CF-BAA24003.1.11_10589_relaxed,CF-AMB19798.1.11_10797_relaxed,460,96.0,0.94,10797,Riboviria,Picornaviridae,Rhinovirus C,Polymerase;3D,cluster
1_4r0e_polio_rdrp,1,CF-BAA24003.1.11_10589_relaxed,CF-AAZ73369.1.1.10_10595_relaxed,453,96.1,0.94,10595,Riboviria,Picornaviridae,Enterovirus F,Conserved catalytic core domain of RNA-dependent RNA polymerase (RdRp) from the positive-sense single-stranded RNA [(+)ssRNA] viruses and closely related viruses; cl40470,cluster
1_4r0e_polio_rdrp,1,CF-BAA24003.1.11_10589_relaxed,CF-AAM00276.1.1.10_10602_relaxed,453,95.8,0.94,10602,Riboviria,Picornaviridae,Enterovirus G,Conserved catalytic core domain of RNA-dependent RNA polymerase (RdRp) from the positive-sense single-stranded RNA [(+)ssRNA] viruses and closely related viruses; cl40470,cluster
1_4r0e_polio_rdrp,1,CF-BAA24003.1.11_10589_relaxed,CF-ARM53611.1.12_10617_relaxed,461,96.5,0.94,10617,Riboviria,Picornaviridae,Enterovirus G,3D,cluster
1_4r0e_polio_rdrp,1,CF-BAA24003.1.11_10589_relaxed,CF-AAX47035.1.1.10_10536_relaxed,454,95.9,0.94,10536,Riboviria,Picornaviridae,Enterovirus B,"RNA-dependent RNA polymerase (RdRp) in the Enterovirus genus of positive-sense single-stranded RNA [(+)ssRNA] viruses, within the family Picornaviridae; cd23213",cluster
1_4r0e_polio_rdrp,1,CF-BAA24003.1.11_10589_relaxed,CF-ACK37386.1.11_10723_relaxed,460,96.2,0.94,10723,Riboviria,Picornaviridae,Rhinovirus B,3D,cluster
1_4r0e_polio_rdrp,1,CF-BAA24003.1.11_10589_relaxed,CF-ABF51179.1.11_10713_relaxed,460,96.4,0.94,10713,Riboviria,Picornaviridae,Rhinovirus B,3D (polymerase),cluster
1_4r0e_polio_rdrp,1,CF-BAA24003.1.11_10589_relaxed,CF-AEP69156.1.11_10741_relaxed,460,96.4,0.94,10741,Riboviria,Picornaviridae,Rhinovirus B,3D,cluster
1_4r0e_polio_rdrp,1,CF-BAA24003.1.11_10589_relaxed,CF-AAZ73366.1.1.10_10590_relaxed,453,96.0,0.94,10590,Riboviria,Picornaviridae,Enterovirus E,Conserved catalytic core domain of RNA-dependent RNA polymerase (RdRp) from the positive-sense single-stranded RNA [(+)ssRNA] viruses and closely related viruses; cl40470,cluster
1_4r0e_polio_rdrp,1,CF-BAA24003.1.11_10589_relaxed,CF-ALG04780.2.1.10_10609_relaxed,453,95.8,0.94,10609,Riboviria,Picornaviridae,Enterovirus G,Conserved catalytic core domain of RNA-dependent RNA polymerase (RdRp) from the positive-sense single-stranded RNA [(+)ssRNA] viruses and closely related viruses; cl40470,cluster
1_4r0e_polio_rdrp,1,CF-BAA24003.1.11_10589_relaxed,CF-ACK37407.1.1.10_10726_relaxed,452,95.7,0.94,10726,Riboviria,Picornaviridae,Rhinovirus B,Conserved catalytic core domain of RNA-dependent RNA polymerase (RdRp) from the positive-sense single-stranded RNA [(+)ssRNA] viruses and closely related viruses; cl40470,cluster
1_4r0e_polio_rdrp,1,CF-BAA24003.1.11_10589_relaxed,CF-ABF51183.1.1.10_10727_relaxed,452,95.7,0.94,10727,Riboviria,Picornaviridae,Rhinovirus B,Conserved catalytic core domain of RNA-dependent RNA polymerase (RdRp) from the positive-sense single-stranded RNA [(+)ssRNA] viruses and closely related viruses; cl40470,cluster
1_4r0e_polio_rdrp,1,CF-BAA24003.1.11_10589_relaxed,CF-AAQ73089.1.1.10_10523_relaxed,454,95.8,0.94,10523,Riboviria,Picornaviridae,Enterovirus B,"RNA-dependent RNA polymerase (RdRp) in the Enterovirus genus of positive-sense single-stranded RNA [(+)ssRNA] viruses, within the family Picornaviridae; cd23213",cluster
1_4r0e_polio_rdrp,1,CF-BAA24003.1.11_10589_relaxed,CF-ACK37368.1.1.10_10715_relaxed,452,95.8,0.94,10715,Riboviria,Picornaviridae,Rhinovirus B,Conserved catalytic core domain of RNA-dependent RNA polymerase (RdRp) from the positive-sense single-stranded RNA [(+)ssRNA] viruses and closely related viruses; cl40470,cluster
1_4r0e_polio_rdrp,1,CF-BAA24003.1.11_10589_relaxed,CF-ABF51184.1.1.10_10714_relaxed,452,95.6,0.93,10714,Riboviria,Picornaviridae,Rhinovirus B,Conserved catalytic core domain of RNA-dependent RNA polymerase (RdRp) from the positive-sense single-stranded RNA [(+)ssRNA] viruses and closely related viruses; cl40470,cluster
1_4r0e_polio_rdrp,1,CF-BAA24003.1.11_10589_relaxed,CF-ABO69379.1.1.10_10722_relaxed,452,95.7,0.94,10722,Riboviria,Picornaviridae,Rhinovirus B,Conserved catalytic core domain of RNA-dependent RNA polymerase (RdRp) from the positive-sense single-stranded RNA [(+)ssRNA] viruses and closely related viruses; cl40470,cluster
1_4r0e_polio_rdrp,1,CF-BAA24003.1.11_10589_relaxed,CF-ABO69381.1.1.10_10735_relaxed,452,95.9,0.94,10735,Riboviria,Picornaviridae,Rhinovirus B,Conserved catalytic core domain of RNA-dependent RNA polymerase (RdRp) from the positive-sense single-stranded RNA [(+)ssRNA] viruses and closely related viruses; cl40470,cluster
1_4r0e_polio_rdrp,1,CF-BAA24003.1.11_10589_relaxed,CF-CAD38168.2.1.10_10532_relaxed,454,95.1,0.94,10532,Riboviria,Picornaviridae,Enterovirus B,"RNA-dependent RNA polymerase (RdRp) in the Enterovirus genus of positive-sense single-stranded RNA [(+)ssRNA] viruses, within the family Picornaviridae; cd23213",cluster
1_4r0e_polio_rdrp,1,CF-BAA24003.1.11_10589_relaxed,CF-AAD46138.1.1.10_10494_relaxed,454,96.0,0.94,10494,Riboviria,Picornaviridae,Enterovirus B,"RNA-dependent RNA polymerase (RdRp) in the Enterovirus genus of positive-sense single-stranded RNA [(+)ssRNA] viruses, within the family Picornaviridae; cd23213",cluster
1_4r0e_polio_rdrp,1,CF-BAA24003.1.11_10589_relaxed,CF-AAC00531.1.1.10_10493_relaxed,454,95.9,0.94,10493,Riboviria,Picornaviridae,Enterovirus B,"RNA-dependent RNA polymerase (RdRp) in the Enterovirus genus of positive-sense single-stranded RNA [(+)ssRNA] viruses, within the family Picornaviridae; cd23213",cluster
1_4r0e_polio_rdrp,1,CF-BAA24003.1.11_10589_relaxed,CF-AJO54282.1.1.10_10765_relaxed,451,95.2,0.93,10765,Riboviria,Picornaviridae,Rhinovirus C,Conserved catalytic core domain of RNA-dependent RNA polymerase (RdRp) from the positive-sense single-stranded RNA [(+)ssRNA] viruses and closely related viruses; cl40470,cluster
1_4r0e_polio_rdrp,1,CF-BAA24003.1.11_10589_relaxed,CF-ACK37380.1.1.10_10719_relaxed,452,95.8,0.94,10719,Riboviria,Picornaviridae,Rhinovirus B,Conserved catalytic core domain of RNA-dependent RNA polymerase (RdRp) from the positive-sense single-stranded RNA [(+)ssRNA] viruses and closely related viruses; cl40470,cluster
1_4r0e_polio_rdrp,1,CF-BAA24003.1.11_10589_relaxed,CF-AAA50478.1.1.10_10477_relaxed,454,95.3,0.94,10477,Riboviria,Picornaviridae,Enterovirus A,"RNA-dependent RNA polymerase (RdRp) in the Enterovirus genus of positive-sense single-stranded RNA [(+)ssRNA] viruses, within the family Picornaviridae; cd23213",cluster
1_4r0e_polio_rdrp,1,CF-BAA24003.1.11_10589_relaxed,CF-AAR38846.1.1.10_10473_relaxed,454,95.4,0.94,10473,Riboviria,Picornaviridae,Enterovirus A,"RNA-dependent RNA polymerase (RdRp) in the Enterovirus genus of positive-sense single-stranded RNA [(+)ssRNA] viruses, within the family Picornaviridae; cd23213",cluster
1_4r0e_polio_rdrp,1,CF-BAA24003.1.11_10589_relaxed,CF-AAX47036.1.1.10_10537_relaxed,454,95.8,0.94,10537,Riboviria,Picornaviridae,Enterovirus B,"RNA-dependent RNA polymerase (RdRp) in the Enterovirus genus of positive-sense single-stranded RNA [(+)ssRNA] viruses, within the family Picornaviridae; cd23213",cluster
1_4r0e_polio_rdrp,1,CF-BAA24003.1.11_10589_relaxed,CF-AAB59927.1.1.10_10492_relaxed,454,96.0,0.94,10492,Riboviria,Picornaviridae,Enterovirus B,"RNA-dependent RNA polymerase (RdRp) in the Enterovirus genus of positive-sense single-stranded RNA [(+)ssRNA] viruses, within the family Picornaviridae; cd23213",cluster
1_4r0e_polio_rdrp,1,CF-BAA24003.1.11_10589_relaxed,CF-AAT65964.1.1.10_10531_relaxed,454,96.0,0.94,10531,Riboviria,Picornaviridae,Enterovirus B,"RNA-dependent RNA polymerase (RdRp) in the Enterovirus genus of positive-sense single-stranded RNA [(+)ssRNA] viruses, within the family Picornaviridae; cd23213",cluster
1_4r0e_polio_rdrp,1,CF-BAA24003.1.11_10589_relaxed,CF-AAK13071.1.1.10_10529_relaxed,454,95.8,0.94,10529,Riboviria,Picornaviridae,Enterovirus B,"RNA-dependent RNA polymerase (RdRp) in the Enterovirus genus of positive-sense single-stranded RNA [(+)ssRNA] viruses, within the family Picornaviridae; cd23213",cluster
1_4r0e_polio_rdrp,1,CF-BAA24003.1.11_10589_relaxed,CF-AHK24839.1.1.11_10783_relaxed,451,95.1,0.93,10783,Riboviria,Picornaviridae,Rhinovirus C,Conserved catalytic core domain of RNA-dependent RNA polymerase (RdRp) from the positive-sense single-stranded RNA [(+)ssRNA] viruses and closely related viruses; cl40470,cluster
1_4r0e_polio_rdrp,1,CF-BAA24003.1.11_10589_relaxed,CF-ABU62850.1.11_10748_relaxed,460,96.0,0.94,10748,Riboviria,Picornaviridae,Rhinovirus C,3D,cluster
1_4r0e_polio_rdrp,1,CF-BAA24003.1.11_10589_relaxed,CF-AHK24839.1.11_10783_relaxed,460,95.7,0.94,10783,Riboviria,Picornaviridae,Rhinovirus C,3D,cluster
1_4r0e_polio_rdrp,1,CF-BAA24003.1.11_10589_relaxed,CF-AJO54281.1.11_10784_relaxed,460,95.8,0.93,10784,Riboviria,Picornaviridae,Rhinovirus C,Polymerase; 3D,cluster
1_4r0e_polio_rdrp,1,CF-BAA24003.1.11_10589_relaxed,CF-APA29022.1.1.9_10630_relaxed,449,96.3,0.94,10630,Riboviria,Picornaviridae,Enterovirus K,Conserved catalytic core domain of RNA-dependent RNA polymerase (RdRp) from the positive-sense single-stranded RNA [(+)ssRNA] viruses and closely related viruses; cl40470,cluster
1_4r0e_polio_rdrp,1,CF-BAA24003.1.11_10589_relaxed,CF-AJO54281.1.1.10_10784_relaxed,451,95.2,0.93,10784,Riboviria,Picornaviridae,Rhinovirus C,Conserved catalytic core domain of RNA-dependent RNA polymerase (RdRp) from the positive-sense single-stranded RNA [(+)ssRNA] viruses and closely related viruses; cl40470,cluster
1_4r0e_polio_rdrp,1,CF-BAA24003.1.11_10589_relaxed,CF-AEL31291.1.1.9_10793_relaxed,451,94.8,0.93,10793,Riboviria,Picornaviridae,Rhinovirus C,Conserved catalytic core domain of RNA-dependent RNA polymerase (RdRp) from the positive-sense single-stranded RNA [(+)ssRNA] viruses and closely related viruses; cl40470,cluster
1_4r0e_polio_rdrp,1,CF-BAA24003.1.11_10589_relaxed,CF-AJF45985.1.1.9_10794_relaxed,451,95.5,0.94,10794,Riboviria,Picornaviridae,Rhinovirus C,Conserved catalytic core domain of RNA-dependent RNA polymerase (RdRp) from the positive-sense single-stranded RNA [(+)ssRNA] viruses and closely related viruses; cl40470,cluster
1_4r0e_polio_rdrp,1,CF-BAA24003.1.11_10589_relaxed,CF-ABU62849.1.11_10747_relaxed,460,96.2,0.94,10747,Riboviria,Picornaviridae,Rhinovirus C,3D,cluster
1_4r0e_polio_rdrp,1,CF-BAA24003.1.11_10589_relaxed,CF-AAB39968.1.1.10_10478_relaxed,454,94.6,0.93,10478,Riboviria,Picornaviridae,Enterovirus A,"RNA-dependent RNA polymerase (RdRp) in the Enterovirus genus of positive-sense single-stranded RNA [(+)ssRNA] viruses, within the family Picornaviridae; cd23213",cluster
1_4r0e_polio_rdrp,1,CF-BAA24003.1.11_10589_relaxed,CF-ACK37444.1.11_10725_relaxed,460,96.4,0.94,10725,Riboviria,Picornaviridae,Rhinovirus B,3D,cluster
1_4r0e_polio_rdrp,1,CF-BAA24003.1.11_10589_relaxed,CF-ACK37407.1.11_10726_relaxed,460,96.3,0.94,10726,Riboviria,Picornaviridae,Rhinovirus B,3D,cluster
1_4r0e_polio_rdrp,1,CF-BAA24003.1.11_10589_relaxed,CF-ABF51184.1.11_10714_relaxed,460,96.4,0.94,10714,Riboviria,Picornaviridae,Rhinovirus B,3D (polymerase),cluster
1_4r0e_polio_rdrp,1,CF-BAA24003.1.11_10589_relaxed,CF-ACK37368.1.11_10715_relaxed,460,96.2,0.94,10715,Riboviria,Picornaviridae,Rhinovirus B,3D,cluster
1_4r0e_polio_rdrp,1,CF-BAA24003.1.11_10589_relaxed,CF-ACK37424.1.11_10733_relaxed,460,96.5,0.94,10733,Riboviria,Picornaviridae,Rhinovirus B,3D,cluster
1_4r0e_polio_rdrp,1,CF-BAA24003.1.11_10589_relaxed,CF-ABF51179.1.1.10_10713_relaxed,452,95.6,0.94,10713,Riboviria,Picornaviridae,Rhinovirus B,Conserved catalytic core domain of RNA-dependent RNA polymerase (RdRp) from the positive-sense single-stranded RNA [(+)ssRNA] viruses and closely related viruses; cl40470,cluster
1_4r0e_polio_rdrp,1,CF-BAA24003.1.11_10589_relaxed,CF-AAR38840.1.1.10_10467_relaxed,454,95.8,0.94,10467,Riboviria,Picornaviridae,Enterovirus A,"RNA-dependent RNA polymerase (RdRp) in the Enterovirus genus of positive-sense single-stranded RNA [(+)ssRNA] viruses, within the family Picornaviridae; cd23213",cluster
1_4r0e_polio_rdrp,1,CF-BAA24003.1.11_10589_relaxed,CF-ACK37393.1.1.10_10742_relaxed,452,95.8,0.94,10742,Riboviria,Picornaviridae,Rhinovirus B,Conserved catalytic core domain of RNA-dependent RNA polymerase (RdRp) from the positive-sense single-stranded RNA [(+)ssRNA] viruses and closely related viruses; cl40470,cluster
1_4r0e_polio_rdrp,1,CF-BAA24003.1.11_10589_relaxed,CF-AEP69156.1.1.10_10741_relaxed,452,95.9,0.94,10741,Riboviria,Picornaviridae,Rhinovirus B,Conserved catalytic core domain of RNA-dependent RNA polymerase (RdRp) from the positive-sense single-stranded RNA [(+)ssRNA] viruses and closely related viruses; cl40470,cluster
1_4r0e_polio_rdrp,1,CF-BAA24003.1.11_10589_relaxed,CF-ACK37442.1.1.10_10720_relaxed,452,95.7,0.93,10720,Riboviria,Picornaviridae,Rhinovirus B,Conserved catalytic core domain of RNA-dependent RNA polymerase (RdRp) from the positive-sense single-stranded RNA [(+)ssRNA] viruses and closely related viruses; cl40470,cluster
1_4r0e_polio_rdrp,1,CF-BAA24003.1.11_10589_relaxed,CF-ACK37430.1.1.10_10737_relaxed,452,95.5,0.94,10737,Riboviria,Picornaviridae,Rhinovirus B,Conserved catalytic core domain of RNA-dependent RNA polymerase (RdRp) from the positive-sense single-stranded RNA [(+)ssRNA] viruses and closely related viruses; cl40470,cluster
1_4r0e_polio_rdrp,1,CF-BAA24003.1.11_10589_relaxed,CF-ABO69376.1.1.10_10718_relaxed,452,95.7,0.94,10718,Riboviria,Picornaviridae,Rhinovirus B,Conserved catalytic core domain of RNA-dependent RNA polymerase (RdRp) from the positive-sense single-stranded RNA [(+)ssRNA] viruses and closely related viruses; cl40470,cluster
1_4r0e_polio_rdrp,1,CF-BAA24003.1.11_10589_relaxed,CF-ABF51182.1.11_10724_relaxed,460,96.5,0.94,10724,Riboviria,Picornaviridae,Rhinovirus B,3D (polymerase),cluster
1_4r0e_polio_rdrp,1,CF-BAA24003.1.11_10589_relaxed,CF-ACK37444.1.1.10_10725_relaxed,452,95.8,0.94,10725,Riboviria,Picornaviridae,Rhinovirus B,Conserved catalytic core domain of RNA-dependent RNA polymerase (RdRp) from the positive-sense single-stranded RNA [(+)ssRNA] viruses and closely related viruses; cl40470,cluster
1_4r0e_polio_rdrp,1,CF-BAA24003.1.11_10589_relaxed,CF-ACK37369.1.1.10_10637_relaxed,452,95.6,0.94,10637,Riboviria,Picornaviridae,Rhinovirus A,Conserved catalytic core domain of RNA-dependent RNA polymerase (RdRp) from the positive-sense single-stranded RNA [(+)ssRNA] viruses and closely related viruses; cl40470,cluster
